#,ChatRm,Date,ID,Time,Comment
3965,34 CAV,16-Mar-14,7 4i_34_c_cdr,7:27:00,"(en) C TRP has 20 PAX, 2 60MM mortars, 3 vics, and 3 trailers"
3966,34 CAV,16-Mar-14,7 4i_34 s3,7:27:00,(en) roger
3967,34 CAV,16-Mar-14,7 4i_34_b_cdr,7:27:00,"(en) B Trp 90 PAX, 24 FMC VICs and 2 MTfts."
3968,34 CAV,16-Mar-14,7 _ 4i _ 34 _s3,7:27:00,(en) roger
3969,34 CAV,16-Mar-14,7 _ 4i _ 34 _ b _cdr,7:27:00,"(en) From SP, we lost 11 PAX, 1 VIC"
3971,34 CAV,16-Mar-14,7 4i_34_s3,7:28:00,(en) roger.
3979,34 CAV,16-Mar-14,7_41_34s3,7:30:00,"(en) B TRP, do you still have your raven?"
3980,34 CAV,16-Mar-14,7 _ 4i _ 34 _ a _cdr,7:30:00,"(en) A TRP: 91 PAX, 23xTrucks"
3981,34 CAV,16-Mar-14,7_4i_34_a_cdr,7:30:00,(en) Ix raven
3982,34 CAV,16-Mar-14,7_4(_34_s3,7:30:00,(en) roger A TRP
3983,34 CAV,16-Mar-14,7_4i_34_b_cdr,7:30:00,(en) B TRP still has a LJAV
3986,34 CAV,16-Mar-14,7_4i__34_s3,7:31:00,(en) rogeo
4159,34 CAV,16-Mar-14,7_4i_34_s2,8:30:00,"(en) 2-44 request FMV on MST entering DIAZ 2, NAI D5, 12SWG 56352 93919, to 12SWG5722692204"
4160,34 CAV,16-Mar-14,74i_34_52,8:30:00,"(en) 2-44 request FMV on MSR entering DIAZ 2, NAI D5, 125WG 56352 93919, to 12SWG5722692204"
4180,34 CAV,16-Mar-14,7_4i_34_b_cdr,8:34:00,(en) I got RAVEN flying from DIAZ1 down MSR to A TRP AO
4182,34 CAV,16-Mar-14,7_4i_34_s3,8:35:00,(en) roger
4187,34 CAV,16-Mar-14,741_34_a_cdr,8:36:00,(en) are we not hands off anymore?
4258,34 CAV,16-Mar-14,7_4i_34_s2,8:54:00,"(en) 34 requested FMV for areas south of NAI 2,4 ... looking for residual ENY pers"
4262,34 CAV,16-Mar-14,7_4i_34_52,8:55:00,(en) SIM CTRL is tracking and working on it
4366,34 CAV,16-Mar-14,7_4i_34_s7,9:10:00,"(en) FYI: KB 8489 12SWG 54490 92100 3 x enemy veh's, 1 x sod, reconnaissance/observers KB 8490 12SWG 74158 66822 1 x enemy vehicle KB 8491 12SWG 73679 66284 1 x enemy vehicle KB 8492 12SWG 73545 66039 2 x enemy vehicles KB 8493 12SWG 73935 67070 1 x UAS KB 8494 12SWG 74009 65687 1 x UAS KB 8495 12SWG 73000 4300 UAS platoon along north/south road A1C KB 8496 12SWG 73000 42600 UAS platoon along N/S road AIC"
4367,34 CAV,16-Mar-14,7_4i_34_52,9:10:00,(en) 12SWG 54647 93205 Harpoon transloader 125WG 54979 92633 BM-21 12SWG 55486 92968 2816
4376,34 CAV,16-Mar-14,7 4i_34_s3,9:11:00,(en) you are getting killed?
4377,34 CAV,16-Mar-14,7 4i_34_b cdr,9:11:00,"(en) ALO, a UAZ-469 and 10 dismts at 12SWG59988 88867 stationary. It's 50 Cal is killing my guys"
4375,34 CAV,16-Mar-14,7_4i_34_a_cdr,9:11:00,"(en) massive ""unknown entity"" killing an entire platoon @ 12SWG 5963 8794"
4391,34 CAV,16-Mar-14,7_ 4i _ 34 _ a _cdr,9:12:00,(en) YES
4392,34 CAV,16-Mar-14,7_4i_34_a_cdr,9:12:00,(en) entire plt of PAX incap/kia
4416,34 CAV,16-Mar-14,7_4i_34_s3,9:14:00,(en) send numbers of KIA/WIA VIC destroy
4439,34 CAV,16-Mar-14,7_4i_34_b_cdr,9:15:00,(en) contact south out
4455,34 CAV,16-Mar-14,7_4i_34_s3,9:16:00,(en) roger
4465,34 CAV,16-Mar-14,7_4i_34_a_cdr,9:17:00,"(en) 25X WIA IVO HQ icon on CPOF. 12.7MM @ 1300M. Also, apparently negative control/ability to move my guys..."
4474,34 CAV,16-Mar-14,7_4i_34_s3,9:18:00,(en) roger
4475,34 CAV,16-Mar-14,7_4i_34_b_cdr,9:18:00,(en) Friendly 5xKIAs @ 12SWG 58208 88403. ENY UAZ469 and 10 dismts engaged and killed my troopers.
4476,34 CAV,16-Mar-14,7_4i_34_52,9:18:00,"(en) from 2meb: T-72 12swg 79186 81176, enemy PLT 12swg 73500 78000, UAV 12swg 73087 78911. we II be kept inform if they heading west"
4500,34 CAV,16-Mar-14,7_4i_34_a_cdr,9:20:00,(en) 2X ENY TRUCKS IN OPEN @ 12SWG 60683 87086 ... appear the be the ones that killed my plt from 3/4 of a mile away
4501,34 CAV,16-Mar-14,7 4134iso,9:20:00,(en) crotale at 12SWG 60424 89561 and a BM-21 at 12SWG 60692 87204
4502,34 CAV,16-Mar-14,7_4i_34_a_cdr,9:20:00,"(en) excellent marksmanship for a .50ca1, 1 want that man on my team"
4653,34 CAV,16-Mar-14,7 4i_34_b_cdr,9:33:00,"(en) 3xUnknowns @ 12SWG5823391280, moving towards DIAZ1"
4674,34 CAV,16-Mar-14,7_4i_3452,9:35:00,(en) AH-1 DOWN AT 12 SWG 56789 85712
4695,34 CAV,16-Mar-14,7_4i_34_b_cdr,9:37:00,(en) 3xUnknowns stopped IVO of 12SWG58233 91280 overwatching the road
4702,34 CAV,16-Mar-14,7_4i_34_jtac,9:38:00,"(en) (en) 16BAN001 Succesful with Batman 42, GBU38, 2 x vehicle destroyed, 2 x vehicle disabled, multiple KIA, with Batman 93"
4703,34 CAV,16-Mar-14,7_4I_34_s3,9:38:00,(en) awesome!
4714,34 CAV,16-Mar-14,7_4i_34_b_cdr,9:39:00,"(en) B TRP SITREP: Eng & Killed 7 ENY Dismts, lost Friendly 4xdismts, 3xVICs (2xCK, 1xMK) & 1xUAV / 1PLT moving to given Grid to confirm ENY presence/ CM"
4715,34 CAV,16-Mar-14,7_4i_34_s3,9:39:00,(en) roger
4723,34 CAV,16-Mar-14,7_4i_34_c_cdr,9:40:00,"(en) C TRP looking around, no contact, black on ammo. Continuing to monitor"
4724,34 CAV,16-Mar-14,7_4i_34_s3,9:40:00,(en) roger
4735,34 CAV,16-Mar-14,7_4i_34_c_cdr,9:41:00,"(en) C TRP 2 enemy KIA by 5.56, grid 12SWG 57565 89067"
4745,34 CAV,16-Mar-14,7 _ 4i _ 34 _ s3,9:42:00,(en) roger
4752,34 CAV,16-Mar-14,7_4i_34_c_cdr,9:43:00,"(en) C TRP killed one enemy personel with frag,12SWG 57225 88716"
4765,34 CAV,16-Mar-14,7_4i_34_s3,9:46:00,"(en) i guess the practice with fragging the squad leader paid off. good throw, C TRP"
4766,34 CAV,16-Mar-14,7_41_34_c_cdr,9:46:00,(en) hooah
4785,34 CAV,16-Mar-14,7_4i_34]tac,9:49:00,"(en) (en) Succesful w/ Batman 42, multiple dismounts KIA, 12S WG 60249 89365 and 12S WG 60247 89656, w/ Bandit 93"
4794,34 CAV,16-Mar-14,7_4i_34_a_cdr,9:50:00,"(en) A TRP: CATAS KILL 2XHMMWV by 35MM grenade @1000M, plotted on CPOF"
4795,34 CAV,16-Mar-14,7_4i_34_s3,9:50:00,(en) roger
4804,34 CAV,16-Mar-14,7 41_34_s3,9:51:00,(en) just vehicles?
4805,34 CAV,16-Mar-14,7 4i_34_a_cdr,9:51:00,(en) afaik
4851,34 CAV,16-Mar-14,7_41_34_s2,9:55:00,(en) from 2-44 B CO.... lost of another 51 pax from 120s. Current location of 120mm fire: P01 12SWG 58212 92112
4855,34 CAV,16-Mar-14,7 4i_34_b_cdr,9:56:00,"(en) 161100MAR11 / Eng & Killed ENY 10xclismts / 2&3PLT set to screen and 1PLT is moving to given GRID for ENY ID/Confirm / Friendly lost 7xKIAs, 3xVICs NMC / Ammo is amber and fuel is green"
4867,34 CAV,16-Mar-14,7_4i_34_s3,9:58:00,(en) roger. do you have a grid for the enemy killed?
5047,34 CAV,16-Mar-14,7_4i_3453,10:16:00,"(en) as you are able, send up amounts for resupply. if your troop is in vastly different locations, send grid to that location. example: 125WG 11111 22222, 2/A/3-4 CAV, 5000 rds 5.56, 2500 rds 7.62, 1000 rds .50 cal, 8 TOW, 3 frag"
5061,34 CAV,16-Mar-14,7_4i_34_b_cdr,10:18:00,"(en) 2xUnknowns @ 12SWG 58108 89529, moving North"
5063,34 CAV,16-Mar-14,7 4i_34_s3,10:18:00,(en) roger
5103,34 CAV,16-Mar-14,7_4i_34_c_cdr,10:22:00,"(es) C TRP, 1 enemy personel KIA from 5.56, 12SWG57617 88972"
5110,34 CAV,16-Mar-14,7 4i _ 34 sl,10:23:00,(en) good shooting
5133,34 CAV,16-Mar-14,7_4i_34 c_cdr,10:25:00,"(es) 5.56 X 2700rds, 7.62 X 350 rds, 60MM HE, X 3rds and 9 X WP, frags X 35rds, 9MM X SODrds"
5134,34 CAV,16-Mar-14,7_4i_34_s3,10:25:00,(en) roger.
5144,34 CAV,16-Mar-14,7 4i_34_c_cdr,10:26:00,(es) 100% on PAX and VICS
5145,34 CAV,16-Mar-14,7_4i_34_s3,10:26:00,(en) roger
5175,34 CAV,16-Mar-14,7_4i_34_a_cdr,10:30:00,(en) A TRP WIA have all expired
5176,34 CAV,16-Mar-14,7_41_34_53,10:30:00,(en) roger
5177,34 CAV,16-Mar-14,7_41_34_c_cdr,10:30:00,"(es) C TRP, 1 enemy personel KIA from 5 ton, 12SWG 57516 88814"
5187,34 CAV,16-Mar-14,7_41_34_s3,10:31:00,(en) roger
5217,34 CAV,16-Mar-14,7_4i_34_b_cdr,10:36:00,"(en) Contact ENY Dismts, WEst out"
5246,34 CAV,16-Mar-14,7 4i_34_a_cdr,10:41:00,"(en) A trp resupply: 3000 .50 cal API-T, green on everything else"
5260,34 CAV,16-Mar-14,_ _ 74i34s3 _,10:43:00,(en) roger...to which location A TRP?
5261,34 CAV,16-Mar-14,7 4I_34_s3,10:43:00,"(en) i can pull it off CPOF, just need to know which unit"
5262,34 CAV,16-Mar-14,7 4i_34_a_cdr,10:43:00,(en) the one where all the KIA guys are
5263,34 CAV,16-Mar-14,7 4i_34_s3,10:43:00,(en) roger
5269,34 CAV,16-Mar-14,7_41_34_a_cdr,10:44:00,"(en) I will distribute it evenly, while regaling my soldiers of past battles won and lost, and legends of old"
5290,34 CAV,16-Mar-14,7 4i_34_a_cdr,10:48:00,"(en) Commanche 3-1, amd reports"
5291,34 CAV,16-Mar-14,7_41_34s3,10:48:00,"(en) yeah, saw that"
5328,34 CAV,16-Mar-14,7 4i_34_b_cdr,10:57:00,"(en) Spotrep: 2xTrucks and 20xDismts penetrated from west moving towards NE./ Lost Friendly 8xDismts, 1xVIC / Eng & Killed 12xDismts and a Truck / @125WG 57787 94531 / 161200MAR11"
5372,34 CAV,16-Mar-14,7_4i_34_b_cdr,11:08:00,(en) ENY Trucks ivo 12 SWG 59332 91592
5784,34 CAV,16-Mar-14,7_4i_34_s3,12:45:00,(en) Infantry is clearing OBJ Diaz 2. we are securing the Western/Southwestern flank IOT allow BDE to focus efforts on establishing a port and furthering our foothold against Attican forces.
5785,34 CAV,16-Mar-14,7_4i_34_a_cdr,12:45:00,(en) No one has talked on BDE transvers in an hour and a half
5786,34 CAV,16-Mar-14,7_41_34_c_cdr,12:45:00,(es) rgr confirm
5787,34 CAV,16-Mar-14,74i_34_s3,12:45:00,"(en) C TRP, you are a crucial part of the BDE battleplan"
5791,34 CAV,16-Mar-14,7_4i34_acdr,12:46:00,(en) God help us
5792,34 CAV,16-Mar-14,7_4i_34_c_cdr,12:46:00,"(es) rgr, we will continue to fight for our right"
5793,34 CAV,16-Mar-14,7_4i_34_s3,12:46:00,"(en) A TRP, without your active screen efforts, the enemy could drive right to the airfield. Strength and Honor!"
5794,34 CAV,16-Mar-14,7_4i_34_c_cdr,12:46:00,(es) to party
5795,34 CAV,16-Mar-14,7_4i_34_53,12:47:00,"(en) B TRP, you are allowing the enemy an opportunity to test their weapons and deplete their ammo supply. Keep up the fine work!"
5796,34 CAV,16-Mar-14,7_41_34_c_cdr,12:47:00,(es) yeah they are still doing that
5797,34 CAV,16-Mar-14,7_4i_34a_cdr,12:47:00,(en) CAN DO!
5801,34 CAV,16-Mar-14,7_4i_34_c_cdr,12:49:00,(es)
5856,34 CAV,16-Mar-14,7_404_s3,13:03:00,(en) PLT from 1-44 moving through AO to hit suspected safehouse at 12SWG 60500 88700
5876,34 CAV,16-Mar-14,7_4i_34_c_cdr,13:09:00,(es) rgr
5879,34 CAV,16-Mar-14,7_4i_34_b_cdr,13:12:00,(en) Friendly dismts IDed ENY 3xtrucks and 10xdismts ivo 12 SWG 59615 90526.
5880,34 CAV,16-Mar-14,7 _ 4i _ 34 _ s3,13:12:00,(en) roger
5882,34 CAV,16-Mar-14,7 4i_34_53,13:13:00,(en) can you engaged?
5883,34 CAV,16-Mar-14,7_404 s3,13:13:00,(en) can you engage?
5911,34 CAV,16-Mar-14,7_41_34_b_cdr,13:32:00,"(en) past 10 min, my dismt just walked around in circule without engaging the enemy."
5912,34 CAV,16-Mar-14,7_4i_34_b_cdr,13:32:00,(en)
5925,34 CAV,16-Mar-14,7 404_c_cdr,13:38:00,(es) hotwash???
5926,34 CAV,16-Mar-14,7 4i 34 s3,13:38:00,(en) at 1500
5927,34 CAV,16-Mar-14,7_ 4i _34 a cdr,13:38:00,(en) 1445
5932,34 CAV,16-Mar-14,7_4i_34_53,13:39:00,(en) as put out by Bandit 6 this morning ... 1500
5933,34 CAV,16-Mar-14,7 4i_34_c_cdr,13:39:00,"(es) ""I will take action in the absence of orders"""
5943,34 CAV,16-Mar-14,7 4i_34_s3,13:43:00,"(en) IT IS ME, THE S3, 1445 HOTWASH!"
5944,34 CAV,16-Mar-14,7 4i_34_a_cdr,13:43:00,(en) yayyyyy
5945,34 CAV,16-Mar-14,7_4i_34_a_cdr,13:43:00,(en) good work 3
5965,34 CAV,16-Mar-14,7 4i_34_a_cdr,13:48:00,(en) no quarters will be given to the 3!
5966,34 CAV,16-Mar-14,7_41_34_s3,13:48:00,(en) EAT A DICK!
5967,34 CAV,16-Mar-14,7_4i_34_a_cdr,13:48:00,(en) I'm going to copy and paste into bde room
5968,34 CAV,16-Mar-14,7_4i_34_a_cdr,13:48:00,(en) it will look like this: 7_4i_34_s3 14:48 (en) EAT A DICK!
5969,34 CAV,16-Mar-14,7_4i_34_s3,13:48:00,(en) go for it ... you will be here all night
6067,34 CAV,17-Mar-14,anlst_g7_g9,7:30:00,(en) 17 Mar n
6068,34 CAV,17-Mar-14,74i_34_a_cdr,7:30:00,"(en) yes, 17 MAR 11"
6075,34 CAV,17-Mar-14,7_41_34_a_cdr,7:33:00,"(en) A TRP: 53 motivated Cavalry Troopers, 15 Properly PMCS'ed Steeds ready for battle. (48 Brave Troopers KIA, 3 Steeds sacrificed, 1 Steed missing its legs<mobkill>)"
6105,34 CAV,17-Mar-14,7_4i_34_s2,7:38:00,(en) good morning
6154,34 CAV,17-Mar-14,7_4i_34_cdr,7:54:00,(en) Commo check
6158,34 CAV,17-Mar-14,7_4i_34 jtac,7:55:00,(en) AIR FORCE!!
6166,34 CAV,17-Mar-14,7_41_34_53,7:58:00,"(en} ""Sorry I scratched your jet up, maybe she had an itch. 'Cause baby may have your name on her, but I just made her my bitch. 'cause I'm a pilot, I only care about me. 1 don't give a fuck if I bring your jet back code 2 or code 3."""
6167,34 CAV,17-Mar-14,7_4i_34_a_cdr,7:58:00,(en) more like CHAIR FORCE!
6170,34 CAV,17-Mar-14,7_4i_34_jtac,7:59:00,"(en) Cuz I'm a pilot,and I only care about me!!"
6257,34 CAV,17-Mar-14,7_4i_34_b_cdr,8:15:00,(en) visual contact of an UNKNOWN at 12SWG58190 89416.
6286,34 CAV,17-Mar-14,7_4i_34_s3,8:18:00,"(en) roger, keep up the good work"
6306,34 CAV,17-Mar-14,7_4i_34_fso,8:20:00,(en) BM-21 at 60691 87203
6314,34 CAV,17-Mar-14,7_4i_34_53,8:21:00,(en) rgoer
6326,34 CAV,17-Mar-14,7 41_34_c_cdr,8:23:00,"(es) 1 enemy personel KIA, 125WG 57446 88269. Killed by 7.62"
6327,34 CAV,17-Mar-14,7 4i_34_53,8:23:00,(en) roger.
6336,34 CAV,17-Mar-14,7 41_34_fso,8:24:00,(en) 21316 at 58418 89319
6346,34 CAV,17-Mar-14,7_41_34_a_cdr,8:25:00,(en) A TRP engaged and destroyed BM-21 @ 60691 87203
6347,34 CAV,17-Mar-14,7_4i_34_a_cdr,8:25:00,"(en) still shooting at the dismounts, must bewearing dragon skin"
6357,34 CAV,17-Mar-14,7_41_34_53,8:26:00,(en) roger ... keep up the fire
6373,34 CAV,17-Mar-14,7_4i_34_53,8:28:00,(en) hit the dismounts with a TOW
6390,34 CAV,17-Mar-14,7_4i_34_fso,8:30:00,(en) engaging PRP4 at 12SWG 58000 89736
6391,34 CAV,17-Mar-14,7_404 s3,8:30:00,(en) roger
6397,34 CAV,17-Mar-14,7_4i_34_a_cdr,8:31:00,(en) ODH(operational detachment Holder) reports attempting to launch raven
6405,34 CAV,17-Mar-14,7_4i_34_s3,8:32:00,(en) roger
6408,34 CAV,17-Mar-14,7_4i_34_fso,8:33:00,(en) engaging enemy RADAR at 12SWG 58021 89395
6425,34 CAV,17-Mar-14,7_4i_34 fso,8:36:00,(en) engaging PRP4 at 12SWG 57426 89916
6453,34 CAV,17-Mar-14,7_4i_34_s3,8:41:00,"(en) FSO, Tracking 2xPRP4, ixRadar, 1x2B16 arty piece. any BOA on these?"
6456,34 CAV,17-Mar-14,7_41_34_c_cdr,8:42:00,"(es) 6 enemy personel KIA, 3 at 12SWG 57094 89447, 3 at 12SWG 57459 89396. Taken out by 3 man SKT team"
6479,34 CAV,17-Mar-14,7 4i_34_fso,8:45:00,(en) engaging enemy RADAR at 125WG 58264 89821. PRP4 destroyed at 12SWG 57426 89916
6484,34 CAV,17-Mar-14,7 4i_34_fso,8:46:00,(en) engaging enemy RADAR at 12SWG 57388 89692
6499,34 CAV,17-Mar-14,7_4i_34_s3,8:48:00,(en) roger
6506,34 CAV,17-Mar-14,7_404 fso,8:49:00,(en) engaging SA18 at 12SWG 57264 90364
6518,34 CAV,17-Mar-14,7 41_34_fso,8:50:00,(en) engaging enemy RADAR at 12SWG 57456 90088
6538,34 CAV,17-Mar-14,7 41 _34_s3,8:52:00,(en) roger
6546,34 CAV,17-Mar-14,7_4i_34_s3,8:53:00,(en) roger
6545,34 CAV,17-Mar-14,7_41_34iso,8:53:00,(en) RADAR at 12SWG 58021 89395 engaging
6566,34 CAV,17-Mar-14,7_4i_34_fso,8:55:00,(en) engaging SA18 at 12SWG 56854 90164
6651,34 CAV,17-Mar-14,7_4i_34_b_cdr,9:10:00,(en) contact north out
6652,34 CAV,17-Mar-14,7_41_34_s3,9:10:00,(en) roger
6661,34 CAV,17-Mar-14,7_4i_34_b_cdr,9:12:00,(en) 1PLT engaged and Killed ENY 3xDismts ivo 125WG59528 91185 / No Friendly casualty.
6662,34 CAV,17-Mar-14,7 4i_34_53,9:12:00,"(en) Roger, good shooting"
6670,34 CAV,17-Mar-14,7 4i_34_s3,9:16:00,"(en) B TRP, need you to confirm enemy Arty piece gone, grid 12SWG 58418 89319"
6675,34 CAV,17-Mar-14,7 4i_34__c_cdr,9:17:00,(es) 1 Friendly KIA by 7.62 at 12SWG 57586 89075
6676,34 CAV,17-Mar-14,"7_41,34_b_cdr",9:17:00,(en) Contact South out
6685,34 CAV,17-Mar-14,7 4i_34_s3,9:18:00,"(en) roger, C/B TRP"
6686,34 CAV,17-Mar-14,7_4i_34_fso,9:18:00,(en) for your awareness: 60mm MTR at 12SWG 56223 87570. need me to engage?
6687,34 CAV,17-Mar-14,7_41_34 a_cdr,9:18:00,(en) of course
6688,34 CAV,17-Mar-14,7_4i_34_53,9:18:00,(en) kill it
6692,34 CAV,17-Mar-14,7_4i_34_a_cdr,9:19:00,(en) make it rain!
6693,34 CAV,17-Mar-14,7_4i_34_itac,9:19:00,(en) Bring the rain
6695,34 CAV,17-Mar-14,7 4i 34 a_cdr,9:20:00,"(en) 2 dismounts still down south, re-engaged with tows and grenades, negative effects"
6696,34 CAV,17-Mar-14,7 _ 4i _ 34_ s3,9:20:00,(en) roger.
6697,34 CAV,17-Mar-14,7_4i_34_fso,9:20:00,(en) engaging
6702,34 CAV,17-Mar-14,7_4i_34_c_cdr,9:21:00,"(es) 1 Friendly KIA from 7.62, 125WG 57485 89239"
6703,34 CAV,17-Mar-14,7_4i_34_b_cdr,9:21:00,(en) Eng and Killed ENY 3xDismts 2x1M7-85/ Lost Friendly 5xDismts ivo 12SWG 57769 89781
6710,34 CAV,17-Mar-14,7 4i_34_a_cdr,9:24:00,(en) A TRP: intermittent eyes on T-72 IVO 125WG 60477 88859
6718,34 CAV,17-Mar-14,7 _ 4i _ 34 _ s3,9:27:00,(en) roger all
6719,34 CAV,17-Mar-14,7 4i_34_fso,9:27:00,(en) BM-21 near friendly at 12SWG 56107 90087
6724,34 CAV,17-Mar-14,7_4I_34_s3,9:29:00,(en) roger
6726,34 CAV,17-Mar-14,7 4i_34_fso,9:30:00,(en) BM-21 at 12SWG 55950 89745 and 12SWG 56031 89576
6732,34 CAV,17-Mar-14,7_4i_34_fso,9:32:00,(en) enemy truck/veh at 12SWG 60334 90331
6736,34 CAV,17-Mar-14,7_4i_34_a_cdr,9:33:00,(en) Previously reported T-72 destroyed
6737,34 CAV,17-Mar-14,7_4i_34_fso,9:33:00,(en) engaging truck
6742,34 CAV,17-Mar-14,74i 34_fso,9:35:00,(en) SA 18 is on the move heading SE
6743,34 CAV,17-Mar-14,7_4i_34_s3,9:35:00,(en) roger
6780,34 CAV,17-Mar-14,7_4i_34_b cdr,9:43:00,(en) 12SWG 57790 89847
6835,34 CAV,17-Mar-14,7_41_34_c_cdr,9:52:00,"(es) 1 Friendly KIA, 12 SWG 73998 89246"
6836,34 CAV,17-Mar-14,7_4I_34_c_cdr,9:52:00,(es) dismount
6837,34 CAV,17-Mar-14,7_4i_34_s3,9:52:00,(en) roger.
6838,34 CAV,17-Mar-14,7_4i_34_a_cdr,9:52:00,(en) no dismounting!
6843,34 CAV,17-Mar-14,7_4i_34_c_cdr,9:53:00,(es) I am going to mount you
6846,34 CAV,17-Mar-14,7_41_34_a_cdr,9:55:00,(en) I doubt onesaf will let you
6847,34 CAV,17-Mar-14,7_41_34_fso,9:55:00,(en) RADAR at 12SWG 58021 89395. danger close / friendly
6856,34 CAV,17-Mar-14,7_4i_34_fso,9:57:00,(en) 12SWG 58265 89821
6857,34 CAV,17-Mar-14,7_4i_34_c_cdr,9:57:00,(es)
6858,34 CAV,17-Mar-14,7_4i_34_fso,9:58:00,(en) enemy INF soldier AK74 moving SW 12SWG 58340 89256
6860,34 CAV,17-Mar-14,7_41_34 acdr,9:59:00,(en) keep up the fightiiiii
6861,34 CAV,17-Mar-14,7 4i 341so,9:59:00,(en) eyes of death
6863,34 CAV,17-Mar-14,7 4i_34_s3,9:59:00,(en) I am tracking 52 people
6862,34 CAV,17-Mar-14,74i_34_s3,9:59:00,"(en) B TRP, what do you have let in the fight"
6867,34 CAV,17-Mar-14,7_4i_34_a_cdr,10:00:00,(en) a little hope and that's probably it
6868,34 CAV,17-Mar-14,7_4i_34_a_cdr,10:00:00,(en) a desire to fight till they die!
6869,34 CAV,17-Mar-14,7_41_34_s3,10:00:00,{en) can you move on the enemy forces marked an your CPOF?
6873,34 CAV,17-Mar-14,7_41_34_b_cdr,10:02:00,{en) I am tracking 31PAX 5 VICs
6880,34 CAV,17-Mar-14,7_4i_34_c_cdr,10:04:00,"(es) I enemy personel KIA:'( 12SWG 57254 89750, killed by 5.56, he is pushing up"
6885,34 CAV,17-Mar-14,7 41_34_b_cdr,10:05:00,(en) Total 47 PAX 2 MTRs 11 VICs
6887,34 CAV,17-Mar-14,7 41_34_fso,10:05:00,(en) one SCIENTIST at 12SWG 57380 90520
6886,34 CAV,17-Mar-14,7 4i _ 34 _ 53,10:05:00,(en) roger both
6888,34 CAV,17-Mar-14,7 4i_34_a_cdr,10:07:00,(en) kill him!
6894,34 CAV,17-Mar-14,7_4i_34_a_cdr,10:08:00,(en) enemy scientist? like the guy that worked for the nazis?
6895,34 CAV,17-Mar-14,7 _4i34 c _ cdr,10:08:00,(es) lets make a science project out of him!
6903,34 CAV,17-Mar-14,74i_34_c_cdr,10:11:00,"(es) PRP-4 in the open, 12SWG 57422 89919"
6904,34 CAV,17-Mar-14,7_4i_34_fso,10:12:00,(en) engaging enemy INF at 12SWG 58007 91108 and 57935 91069
6921,34 CAV,17-Mar-14,7_4i_34_b_cdr,10:17:00,(en) 1PLT is moving to given area to recon
6927,34 CAV,17-Mar-14,7_4i_34_s3,10:18:00,(en) roger
6931,34 CAV,17-Mar-14,7 4i_34_c_cdr,10:19:00,"(es) 1 Enemy personel KIA12SWG 57781 88416, killed by 5 60MM HE"
6933,34 CAV,17-Mar-14,7 41_34_s3,10:20:00,(en) high angle hell
6949,34 CAV,17-Mar-14,7_4i_34s3,10:27:00,"(en) B TRP, are you able to move to investigate the marked terrain on CPOF? if so, have you confirmed or denied any enemy locations?"
6966,34 CAV,17-Mar-14,7_4i_34_b_cdr,10:32:00,"(en) gun trucks eng and destroyed ENY PRP-4 @ 125WG5744289928, CM to recon southern area"
6967,34 CAV,17-Mar-14,7_4i_34_jtac,10:33:00,"(en) 1 x enemy mine detector killed with 69 rounds of Arty, 125 WG 59785 88838"
6968,34 CAV,17-Mar-14,7_4i_34_s3,10:33:00,(en) roger. good shooting
6973,34 CAV,17-Mar-14,7_4i_34_fso,10:34:00,(en) engaged on UAZ_469 PKM DSHK at 12SWG 57652 87840
6995,34 CAV,17-Mar-14,7_41_34_b_cdr,10:38:00,"(en) FLO, can you rain some steel on ENY PRP-4 staionary in the woodline @ 12 SWG 57486 89810"
6996,34 CAV,17-Mar-14,7_41_34 fso,10:38:00,(en) enemy PLT LDR 125WG 58261 90541 on the move
7060,34 CAV,17-Mar-14,7 _4i 34 c cdr,11:05:00,"(es) 4 really bad guys KIA by 7.62, 12SWG 56637 88506"
7065,34 CAV,17-Mar-14,7 4i 34_53,11:06:00,"(en) roger, copy 4 really bad guys KIA"
7069,34 CAV,17-Mar-14,7_4i_34_c_cdr,11:07:00,(es) good copy
7079,34 CAV,17-Mar-14,7_4i_34_b_cdr,11:11:00,(en) No ENY IDed
7109,34 CAV,17-Mar-14,7_ 4i _ 34_ s3,11:37:00,(en) ALL TROOPS: Send in SITREP before 1300
7112,34 CAV,17-Mar-14,7 4i_34_c_cdr,11:42:00,"(en) 17 PAX, 2 Vics, 3 Trailers, 2 60MM mortars, 1 VIC mobility kill at 12SWG 57556 89033"
7116,34 CAV,17-Mar-14,7 4i_34_s3,11:49:00,(en) roger
7129,34 CAV,17-Mar-14,7_4i_34_a_cdr,11:51:00,(en) A TRP: NSTR
7131,34 CAV,17-Mar-14,7_4i_34_53,11:54:00,(en) roger
7197,34 CAV,17-Mar-14,7_4i_34_fso,12:26:00,(en) 60mm MTR in the city 12SWG 56218 87676
7199,34 CAV,17-Mar-14,7_4i_34_s3,12:28:00,(en) roger
7269,34 CAV,17-Mar-14,7_4i_34_c_cdr,12:59:00,(en) 7_4i_34_a_cdr
7290,34 CAV,17-Mar-14,7_4i_34_a_cdr,13:07:00,"(en) 7_4i_34_b_cdr (en) Its me, B Trp!"
7313,34 CAV,17-Mar-14,7_41_34_c_cdr,13:16:00,(en) boys\j
7324,34 CAV,17-Mar-14,7_4i_34_a_cdr,13:25:00,(en) who do you like C troop?
7326,34 CAV,17-Mar-14,7 _ 4i _ 34 _ s3,13:26:00,(en) BOYS
