#,ChatRm,Date,ID,Time,Comment
4536,Jsoft coord,16-Mar,Icc_7_jagic_sad,9:22,"(en) rgr, Batman 45 was the callsign of the B-1B we sent to service that target, the aircraft reported that they couldn't see anything there..."
4562,Jsoft coord,16-Mar,Icc_7 socce_cdr,9:24,(en) how high does a B1 fly?
4563,Jsoft coord,16-Mar,acc_cco,9:24,(en) Bis operate in the low 20s.
4594,Jsoft coord,16-Mar,acc_cco,9:26,"(en) They are in the block of 23-25k ft, MSL."
4600,Jsoft coord,16-Mar,Icc_7_socce_cdr,9:27,"{en) would they really have been able to see anything at 20,000 AGL? bombing that 1 km of road would also crater it and act as countermobility for enemy forces. I'm . i.ist sayin..."
4617,Jsoft coord,16-Mar,Icc_l_socce_cdr,9:29,(en) acc_cco: I'm seeing them right now
4887,Jsoft coord,16-Mar,Icc_7 jagic_sad,10:00,"(en) Actually, it was a request from a TACP, who would have eyes on and clear that bomber hot, but the SOTF TACPs are notional and unable to do that in this exercise..."
5050,Jsoft coord,16-Mar,7_4ijsotfj3,10:16,"(en) Vic, can you contact ODA 9125 and see if there is any new enemy activity in the area."
5065,Jsoft coord,16-Mar,Icc_7_socce_cdr,10:18,"(en) there are the same targets that i have called at least twice. either they never get executed or these just wont die, nothing new in that area"
5070,Jsoft coord,16-Mar,7_4ijsotfj3,10:19,(en) rgr
5086,Jsoft coord,16-Mar,7_4i_socce_cdr,10:20,"(en) (en) SITREP CFF REQUESTED: JSOTF #33/ ODA 9131, TACP 08, numerous TGTS observed vicinity 12 SWG 5541492932. 4th IBCT requests CAS interdiction of Multiple enemy targets. TACP 08 is prepared to identify. Priority is URGENT."
5120,Jsoft coord,16-Mar,lcc_7_jagic_sad,10:23,"(en) Slasher 93 (JTAC) is working CAS tgts within 100 meters of JSOTF #33, recommend we let Slasher 93 continue, otherwise I have to take his air away to service JSOTF #33"
5140,Jsoft coord,16-Mar,_7_4i_socce_cdr,10:25,(en) Roer. Execute.
5141,Jsoft coord,16-Mar,Icc_7_jagic_sad,10:25,"(en) copy, if you have specific targets, we can relay to Slasher 93 as well"
5190,Jsoft coord,16-Mar,7_4i_socce_cdr,10:31,"(en) .150TE 1433/ ODA 9131, TACP 08, TargetsGrids"
5204,Jsoft coord,16-Mar,7_4i_socce_cdr,10:33,"(en) JSOTF #33/ ODA 9131, TACP 08, Targets Grids BN 21 12 SWG 54979 92633,SA 18 12SWG 54400 92700, Harpoon 12SWG 54647 93205, 120 mm Mortar 12SWG 56647 93015, 5A18 12SWG 55344 92932, Mortar 12SWG 54996 9300"
5222,Jsoft coord,16-Mar,Icc_7_jagic_sad,10:36,"(en) rgr, passing"
5238,Jsoft coord,16-Mar,7_4ijsotfj3,10:39,"(en) CFF REQUESTED: JSOTF #34/ODA 9132,TACP10, 6 targets: forward observers / mortar crew and ammo 12SWG 59520 82255 / 1 x en veh 12SWG 61846 81525 / 1 x mortar and crew 12SWG 60764 83216/ 2 x vehicles and FO positions 12SWG 61252 80150/ FO position 12SWG 61422 82429/ FO position 12SWG 62234 82176 / numerous ammo trucks on road"
5309,Jsoft coord,16-Mar,lcc_flagic_sad,10:51,"(en) buzzard06 iso JSOTF #34/ODA 9132,TACP10"
5342,Jsoft coord,16-Mar,Icc_7_sfle_cdr,11:01,(en) Good work SOF
5345,Jsoft coord,16-Mar,7_4i_socce_cdr,11:02,"(en) CFF REQUESTED : JSOTF #35 / ODA 9131/TACP 08/ SA-18 12SWG 57100 92500, SA - 18 12 SWG 57168 92696,Mortar 12SWG 56824 93731, Rifle Squad 12SWG 56154 92734"
5366,Jsoft coord,16-Mar,7_4i jsotf_ j3,11:06,"(en) CFF REQUESTED: JSOTF #36/0DA9122,TACP05, COMMANDO PLATOON (Enemy LRS), vic 12SWG 55905 9559"
5394,Jsoft coord,16-Mar,Icc_7_socce_cdr,11:10,"(en) SPOTREP: JSOTF #1/ODA 9132,TACP10, mortar platoon IVO 12SWG 61 81/3 x ammo trucks destroyed, 2 vehicles and 2 x FO positions destroyed, still see movement, stand by for follow on CFF"
5555,Jsoft coord,16-Mar,Icc_7_socce_cdr,11:47,(en) 1saf rebooting
5745,Jsoft coord,16-Mar,Icc_7_socce_cdr,12:32,(en) up and running
5834,Jsoft coord,16-Mar,7_41_ jsotf_ j3,12:58,"(en) CFF REQUESTED: .150TF #37/ODA 9132,TACP10, 4 targets 12SWG 60764 83216/4 x personnel/FO 12SWG 62750 78850/ 4 x personnel/FO 12SWG 62600 79000 / 8 x enemy vehicles 12SWG 61846 81525 / 1 x mortar and crew"
5840,Jsoft coord,16-Mar,7_4ijsotfj3,12:59,"(en) CFF REQUESTED: JSOTF #38 ODA 9126,TACP09, 2 targets: 12SWG 49645 44596/5U30 fighter AC at airfield 12SWG 49798 45283/ SU-30 fighter AC at airfield in MEB AO"
5843,Jsoft coord,16-Mar,7_4ijsotfj3,13:00,"(en) CFF REQUESTED: JSOTF #39/ODA 9133,TACP11, 2 targets: 12SWG 73666 66294 / 1 x enemy scout vehicle 12SWG 73517 66034 / 1 x enemy scout vehicle DANGER CLOSE"
5857,Jsoft coord,16-Mar,Icc_7_socce_cdr,13:03,(en) hands free
6091,Jsoft coord,17-Mar,anIst_g7g9,7:34,(en) 17 Mar 11
6196,Jsoft coord,17-Mar,Icc_7_socce_cdr,8:04,"(en) SPOTREP: JSOTF #2/ODA 9126,TACP09, 12SWG 49645 44596/SU-30 fighter AC at airfield 12SWG 49798 45283/ SU-30 fighter AC at airfield"
6201,Jsoft coord,17-Mar,Icc_7_socce_cdr,8:05,"(en) SPOTREP: JSOTF #3//ODA 9134,TACP12, numerous targets/UAS platoon along north/south road: From 12SWG 73000 43300 to 12SWG 73000 42600"
6354,Jsoft coord,17-Mar,7_4i_socce_cdr,8:25,"(en) (en) (en) 9131 reports there are no more enemy in DIAZ 2, system just hasn't been updated yet"
6890,Jsoft coord,17-Mar,Icc_7 jagic_sad,10:07,(en) ...is this thing on? tap... tap... tap...
6891,Jsoft coord,17-Mar,7_4i_jsotf_anIst,10:07,(en) It is on.
6892,Jsoft coord,17-Mar,Icc_7_jagic_sad,10:07,"(en) c, ty"
6918,Jsoft coord,17-Mar,Icc_7_socce_cdr,10:16,"(en) SITREP: JSOTF #1/ODA 9131,TACP08, 12SWG 552 927/numerous houses must be full of troops hidden and firing at US forces. Recommend us forces pull out and destroy village"
6924,Jsoft coord,17-Mar,7_4ijsotfj3,10:17,"(en) CFF REQUESTED: JSOTF #42/ODA 9131,TACP08, 2 targets: fire from these two houses have just killed a squad our troops and a vehicle 12SWG 55253 92742 / house-enemy fighting position 12SWG 55200 92785 / house-enemy fighting position"
6925,Jsoft coord,17-Mar,Icc_71agic_asocmgr,10:17,"(en) Nail17 iso JSOTF #42/0DA 9131,TACP08"
6930,Jsoft coord,17-Mar,Icc_7_socce_cdr,10:18,"(en) SITREP: JSOTF4f1/0DA 9131,TACP08, correction: 12SWG 552 927/numerous houses ARE be full of troops hidden and firing at US forces. Recommend us forces pull out and destroy village"
6940,Jsoft coord,17-Mar,Icc7 jagic_sad _,10:23,"(en) rgr, division coordinating now"
6952,Jsoft coord,17-Mar,Icc_7_socce_cdr,10:27,(en) ODA just watched fire from these two houses take out a vehicle and a whole squad of troops. they tried to engage but 1saf will not allow it.
6958,Jsoft coord,17-Mar,Icc_7_lagic_sad,10:28,"(en) copy, shields up..."
6962,Jsoft coord,17-Mar,lcc_7_jagic_sad,10:29,(en) nail 27 is inbound now
7023,Jsoft coord,17-Mar,Icc_7_g3_chops,10:47,(en) Any BDA on the ODA CFF in Diaz 2?
7029,Jsoft coord,17-Mar,Icc_7_socce_cdr,10:49,"(en) ordinance landed on both targets during both runs seen, no blue guys left to walk by and see if they get shot, most are already dead. the same thing happened in many other building as well but ODA got eyes on too late to id additional specific buildings."
7030,Jsoft coord,17-Mar,Icc_7_g3_chops,10:50,(en) Roger. Thanks
